PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
196,2026-06-18,18:52:09.69,4,3,"Kmatz, Zach",827297,Right,BRE_WHI,"Lodise, Jordan",838363,Right,HYA_HAR,Undefined,7,Top,1,1,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,1,,91.14863,-1.513178,-3.279978,2023.581284,243.005568,2:00,5.21355,1.65737,6.93029,-20.7356,12.09198,21.3995,2.10551,0.45154,82.1814,-5.506041,0.633001,0.412374,68.78906,-1.49402,36.649505,4528.969074,,,,31.46059,30.20447,34.90902,0.319197,-12.43627,7.27528,-1.45853,50,5.1116,6.76889,-132.2832,-4.03932,-21.67313,32.55808,-19.49516,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,56d163d0-6b68-11f1-bb15-89f1c00ac393,91.40364,2.12141,,8.96723,,,,1.24276,2.12141,-0.49929,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:52:09.69,2026-06-18T18:52:09.6940000-04:00,2026-06-18T22:52:09.6940000Z,GroundBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,9d2e9b6d-34ea-4090-9d3a-c86c1aa19f62,53.5666,-133.15813,16.27904,5.21311,-3.51542,-9.74758,-1.64825,7.35131,-10.83657,221.241025,1.24649,80.7612,-12.0643,,,,,,,2.12234,-2.66892,-12.47794,,,,,,,-0.49744,60.12548,-6.79306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2026-06-18,18:52:42.75,5,1,"Kmatz, Zach",827297,Right,BRE_WHI,"Zenor, Henry",842258,Left,HYA_HAR,Undefined,7,Top,2,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.27959,-1.632701,-3.032174,2047.558789,240.596236,2:00,5.16267,1.85515,6.85413,-19.01422,13.10717,21.18489,2.08719,0.85367,83.16454,-5.302518,0.8369,0.407914,,,,,,,,,,,,-12.11646,7.81619,-1.66755,50,5.05132,6.24778,-133.90414,-4.31495,-21.64356,33.27246,-18.21205,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,6a870380-6b68-11f1-bb15-89f1c00ac393,92.4029,,,9.11505,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:52:42.75,2026-06-18T18:52:42.7520000-04:00,2026-06-18T22:52:42.7520000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,7ae14686-0da4-4e5a-a2ef-e0385fdd2913,53.64142,-134.80592,16.63623,5.16157,-3.82135,-9.10603,-1.84483,6.83438,-10.82178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2026-06-18,18:52:57.78,5,2,"Kmatz, Zach",827297,Right,BRE_WHI,"Zenor, Henry",842258,Left,HYA_HAR,Undefined,7,Top,2,0,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.27846,-1.833647,-3.536411,1913.936661,225.980085,1:30,5.36779,1.74382,6.63755,-15.5554,17.92962,17.17403,2.38914,-0.0665,81.35728,-4.891949,-0.416899,0.416482,70.55101,11.363376,-171.713104,1835.469285,,,,,29.19684,,,-10.31001,10.4667,-1.51112,50,5.23721,7.48611,-132.19895,-4.60139,-17.75413,35.25348,-14.1501,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,737738c0-6b68-11f1-bb15-89f1c00ac393,90.50188,8.16065,,9.92118,,,,2.36828,2.61218,-0.18651,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:52:57.78,2026-06-18T18:52:57.7880000-04:00,2026-06-18T22:52:57.7880000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,c5bffc1d-88fa-4906-89a6-5b6b87a3b877,53.85749,-133.22366,17.62674,5.36498,-4.19009,-7.07505,-1.73622,8.00216,-8.87707,239.269609,2.36728,-100.34632,11.32254,,,,,,,2.6111,20.43253,-9.57212,,,,,,,-0.1826,-14.78414,-12.5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2026-06-18,18:53:18.97,5,3,"Kmatz, Zach",827297,Right,BRE_WHI,"Zenor, Henry",842258,Left,HYA_HAR,Undefined,7,Top,2,0,2,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,86.40802,-0.917415,-3.016821,1622.407436,257.752048,2:30,4.98542,1.84757,6.99277,-31.77758,4.58107,15.18245,1.50191,0.36722,78.26292,-6.940405,-0.234942,0.433986,88.0744,20.973257,-12.943747,3047.730087,105.85882,31.62977,-29.89833,288.41535,276.96653,-19.91516,3.085097,-9.09351,3.11189,-1.66669,50,4.91876,6.08244,-125.49109,-2.87972,-14.27916,29.01972,-27.28759,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,801c5fb0-6b68-11f1-bb15-89f1c00ac393,86.85183,35.03884,,8.14509,,,,2.12265,1.62646,-0.38671,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:53:18.97,2026-06-18T18:53:18.9760000-04:00,2026-06-18T22:53:18.9760000Z,LineDrive,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,206dde60-f267-4ef8-b3a3-9b4f7da4818b,53.50453,-126.29891,14.50986,4.98835,-2.12011,-13.64379,-1.84154,6.47993,-7.13958,128.82906,2.1226,117.55364,-17.47866,4.00011,-0.75069,0.13066,-0.02221,0.00251,-9E-05,1.6266,46.23206,-17.01963,0.8414,-0.09728,-0.00332,0.00297,0.00054,-0.00015,-0.38681,-27.01435,-3.18537,1.01202,-0.28971,0.08701,-0.0225,0.00348,-0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2026-06-18,18:56:02.16,1,1,"Webb, Truitt",842083,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,7,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,89.87149,-1.870226,-2.27906,2198.50672,214.985286,1:15,5.38605,0.92045,6.74382,-12.3991,21.67698,14.28052,2.64222,0.02729,80.71851,-4.34922,0.323453,0.420142,83.04838,48.0625,-33.411897,4426.539513,86.56214,94.90297,-67.8746,287.38941,132.29941,-43.429413,5.259884,-8.29642,12.43784,-0.77551,50,5.25781,4.63907,-130.40243,-4.48553,-14.01295,32.30509,-11.16613,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,e160bbe0-6b68-11f1-bb15-89f1c00ac393,89.71351,106.22247,,9.15298,,,,0.74933,2.55657,0.03812,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:56:02.16,2026-06-18T18:56:02.1670000-04:00,2026-06-18T22:56:02.1670000Z,FlyBall,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,91217026-f090-4264-9ddd-4ef95be1fa14,53.75148,-131.32851,16.15255,5.3818,-4.16543,-5.58306,-0.91425,5.04077,-7.00647,145.86289,0.76139,67.71321,-12.0997,1.65397,0.46863,-0.33604,0.08091,-0.00891,0.00037,2.55612,90.59795,-23.83192,2.29705,-0.14475,-0.13227,0.05354,-0.00813,0.00045,0.03893,-44.83609,2.15606,-0.16543,-0.06287,0.04575,-0.01377,0.00203,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2026-06-18,18:56:40.08,2,1,"Webb, Truitt",842083,Right,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,7,Bottom,1,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.63826,-0.232967,-1.689023,2095.468881,205.264701,12:45,5.29245,0.96836,6.55658,-26.29183,11.71257,4.96414,2.88778,-0.16699,77.43686,-5.207232,-0.786994,0.443699,,,,,,,,,,,,-3.06122,6.58678,-0.85375,50,5.26519,3.44282,-123.02895,-1.22683,-4.68917,24.53954,-22.08444,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,f7f845d0-6b68-11f1-bb15-89f1c00ac393,84.9505,,,7.2014,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:56:40.08,2026-06-18T18:56:40.0800000-04:00,2026-06-18T22:56:40.0800000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,b61e59fc-2a1c-45da-9d58-8238299a84f8,53.93886,-123.8121,12.26977,5.2931,-0.52203,-11.04222,-0.96601,3.59247,-2.34458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2026-06-18,18:56:54.17,2,2,"Webb, Truitt",842083,Right,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,7,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.46623,-0.537027,-1.486163,2215.113424,210.701694,1:00,5.41007,0.97268,6.65385,-12.46894,21.21446,11.86442,3.87935,0.60101,81.21703,-3.026359,0.673379,0.417714,,,,,,,,,,,,-6.64713,11.63044,-0.87645,50,5.36803,2.92081,-131.31885,-1.45313,-11.40072,32.42278,-12.22626,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,005c67b0-6b69-11f1-bb15-89f1c00ac393,90.23495,,,9.2492,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:56:54.17,2026-06-18T18:56:54.1720000-04:00,2026-06-18T22:56:54.1720000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,963bbb63-bac4-4b58-975d-5214c18509c0,53.83865,-132.26322,16.21139,5.40517,-1.09702,-6.11313,-0.96636,3.25288,-5.70036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2026-06-18,18:57:08.74,2,3,"Webb, Truitt",842083,Right,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,7,Bottom,1,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.34529,-0.623529,-0.832196,2091.150073,145.684839,10:45,5.27866,1.17519,6.44644,-30.93734,7.63591,-4.35559,2.12759,0.04757,77.0423,-6.429156,-1.622708,0.447007,,,,,,,,,,,,2.01445,4.58374,-1.11455,50,5.22093,1.94615,-122.57071,-2.24649,3.0493,25.35577,-25.2356,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,09122c00-6b69-11f1-bb15-89f1c00ac393,84.32176,,,7.30299,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:57:08.74,2026-06-18T18:57:08.7410000-04:00,2026-06-18T22:57:08.7410000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,655660ab-2977-4e2b-b254-960d4b9c7091,54.04844,-123.40535,12.67789,5.28121,-1.4158,-12.6178,-1.17696,1.84578,1.52465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2026-06-18,18:57:28.48,2,4,"Webb, Truitt",842083,Right,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,7,Bottom,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.21577,-0.755519,-2.341544,1788.344613,133.796615,10:30,5.33212,0.99459,6.54389,-37.85565,3.11626,-1.71642,1.484,-1.29701,74.46597,-7.846399,-2.65347,0.460696,,,,,,,,,,,,0.12268,2.35894,-0.83199,50,5.26441,4.94096,-119.29417,-2.6779,0.17367,26.7204,-28.83457,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,14d8b2c0-6b69-11f1-bb15-89f1c00ac393,81.81627,,,7.74979,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:57:28.48,2026-06-18T18:57:28.4880000-04:00,2026-06-18T22:57:28.4880000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,c39c5ed4-16ae-4441-a2ec-d535869f7703,53.95047,-120.17577,13.3602,5.33706,-1.72655,-14.41729,-0.99491,4.93523,0.08683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2026-06-18,18:57:44.73,2,5,"Webb, Truitt",842083,Right,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,7,Bottom,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.44613,-2.161673,-1.236314,2088.445106,192.86496,12:30,5.41583,0.99068,6.63504,-13.26926,20.24048,4.3565,2.32969,0.22172,81.9315,-4.769526,-0.443521,0.416636,,,,,,,,,,,,-2.64839,11.61674,-0.90859,50,5.2636,2.65847,-131.30244,-5.22925,-4.57753,30.37866,-12.09538,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,1e824cf0-6b69-11f1-bb15-89f1c00ac393,90.46851,,,8.51464,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:57:44.73,2026-06-18T18:57:44.7350000-04:00,2026-06-18T22:57:44.7350000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,a033c19c-b5f2-43f4-b8ab-89c86c270e15,53.85867,-132.19218,15.18933,5.41157,-4.87499,-6.04769,-0.98842,2.79254,-2.28876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6181,,,1.127905,,,,-2.19829,5.06289,0.99883,73.52132,5.67065,-51.27565,-2.17893,70.56583,-3.05943,5.11681,17.45282,-15.03919,0.93288,-52.48721,5.49807,High,High,High,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2026-06-18,18:58:12.97,3,1,"Webb, Truitt",842083,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,7,Bottom,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.50378,-0.467792,-2.456291,1581.101819,255.993716,2:30,5.23337,1.10789,6.86403,-34.87053,5.82559,18.00509,1.90071,0.36807,74.46284,-7.046848,0.836865,0.459143,,,,,,,,,,,,-10.23001,3.66654,-0.95681,50,5.1915,4.46407,-118.48001,-1.89714,-14.45307,23.92012,-26.9939,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,2f5df1a0-6b69-11f1-bb15-89f1c00ac393,82.09305,,,7.04094,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:58:12.97,2026-06-18T18:58:12.9740000-04:00,2026-06-18T22:58:12.9740000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,3cd8f537-c6fa-4faf-b0c2-ccc0d3245a44,53.63322,-119.21127,11.96006,5.23688,-1.07191,-13.49695,-1.10004,4.90591,-7.22654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2026-06-18,18:58:27.92,3,2,"Webb, Truitt",842083,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,7,Bottom,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.94224,-1.358047,-1.148324,2218.533682,204.051361,12:45,5.39632,0.84156,6.68285,-12.97961,20.98895,8.81934,3.07206,0.52605,81.00298,-3.934222,0.458138,0.419479,,,,,,,,,,,,-4.97693,11.81709,-0.76777,50,5.29979,2.26629,-130.58761,-3.34238,-8.45932,31.5257,-12.08841,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,384462e0-6b69-11f1-bb15-89f1c00ac393,89.85539,,,8.93926,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:58:27.92,2026-06-18T18:58:27.9200000-04:00,2026-06-18T22:58:27.9200000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,6d6f679b-d47c-4f55-ae6e-e7c0c53eee4c,53.81062,-131.50433,15.76285,5.39187,-2.99087,-6.0442,-0.83725,2.51228,-4.22966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2026-06-18,18:58:44.27,3,3,"Webb, Truitt",842083,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,7,Bottom,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.88174,0.051544,-1.012449,1554.187076,254.671504,2:30,5.31096,1.25009,6.80482,-34.05655,6.69087,19.15529,2.51996,1.92238,74.10686,-6.400649,2.4885,0.459432,,,,,,,,,,,,-10.39914,3.98378,-1.19029,50,5.30213,1.4258,-119.0029,-0.80633,-14.66908,26.31538,-26.55453,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,42066710-6b69-11f1-bb15-89f1c00ac393,82.04136,,,7.77488,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:58:44.27,2026-06-18T18:58:44.2760000-04:00,2026-06-18T22:58:44.2760000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,52bb4ced-6d9b-4cb0-a5e2-9a059908ec9d,53.69088,-119.81629,13.15769,5.31436,0.01445,-13.27726,-1.24136,1.87922,-7.33454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2026-06-18,18:59:03.14,3,4,"Webb, Truitt",842083,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,7,Bottom,2,1,2,ChangeUp,Slider,InPlay,Undefined,GroundBall,Out,1,0,,82.13718,-0.553886,-1.759182,1840.872958,226.948876,1:30,5.32076,0.88336,6.7491,-36.13663,4.82453,3.49323,1.80315,-0.43304,73.81776,-7.387979,-1.121478,0.460636,,,,,,,,,,,,-2.47579,3.17669,-0.7692,50,5.27095,3.54039,-119.22395,-2.13882,-3.47226,28.39351,-27.71878,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,4d41ebe0-6b69-11f1-bb15-89f1c00ac393,81.827,,,8.31943,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,22:59:03.14,2026-06-18T18:59:03.1430000-04:00,2026-06-18T22:59:03.1430000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,94bebcf1-b7c1-4cc9-8391-3c0799e08d21,53.74619,-120.1128,14.19676,5.32432,-1.27109,-13.85939,-0.88174,3.64909,-1.73613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2026-06-18,19:01:15.84,1,1,"Kmatz, Zach",827297,Right,BRE_WHI,"Ortega, Efren",815707,Right,HYA_HAR,Undefined,8,Top,0,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.67124,-1.14308,-2.139762,1991.207767,239.453179,2:00,5.4638,1.27171,6.8035,-20.41407,11.72099,18.12505,2.71865,0.8286,83.73763,-5.039764,1.169737,0.408001,74.02072,-2.017533,-8.175551,1239.25731,,,,31.35054,30.29421,-9.134036,0.286297,-10.25882,6.85418,-1.1395,50,5.38207,4.29986,-133.30977,-3.2215,-18.40684,29.44617,-19.87597,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,9c5377d0-6b69-11f1-bb15-89f1c00ac393,92.38323,2.66284,,7.93361,,,,1.04421,2.66284,-0.8721,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,23:01:15.84,2026-06-18T19:01:15.8440000-04:00,2026-06-18T23:01:15.8440000Z,GroundBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,3f9caab8-18fb-4498-8cc7-85a03a5cc360,53.69523,-134.12351,14.72308,5.46351,-2.67223,-9.93799,-1.26535,4.80852,-9.20342,327.753447,1.04498,107.35766,-10.11234,,,,,,,2.66457,-3.90221,-18.89905,,,,,,,-0.87266,-15.40285,3.73645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2026-06-18,19:01:44.63,2,1,"Kmatz, Zach",827297,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,8,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.98232,-3.038075,-2.256137,2169.2264,237.994451,2:00,5.47282,1.20457,6.92862,-20.35694,11.4532,16.7008,1.00593,0.54134,84.29171,-6.911128,0.802008,0.405933,,,,,,,,,,,,-9.5513,7.27607,-1.06862,50,5.27556,4.64583,-133.62114,-7.64487,-17.23898,29.25276,-19.04163,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,ad7dd8c0-6b69-11f1-bb15-89f1c00ac393,92.85387,,,7.69061,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,23:01:44.63,2026-06-18T19:01:44.6390000-04:00,2026-06-18T23:01:44.6390000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,5c1deb10-130e-4c86-a94b-41ff6f760314,53.56985,-134.40039,14.62638,5.47246,-7.13763,-9.52081,-1.19849,5.10505,-8.61949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
