PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
98,2026-06-13,18:55:55,2,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,4,Top,0,0,0,Undefined,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.63742,-0.917655,0.774159,2500.315431,174.431997,11:45,6.51441,-1.18234,5.07686,-31.24663,7.64,-0.60913,3.04529,-0.50325,78.35245,-6.653412,0.666374,0.448819,,,,,,,,,,,,0.54854,4.48752,1.10947,50,6.4032,-1.66808,-125.5014,-3.18185,0.8629,28.64812,-25.11492,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,08cbac40-677b-11f1-adad-bdfaa9ccbfbc,83.98131,,,8.28497,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:55:55,2026-06-13T18:55:54.5574912-04:00,2026-06-13T22:55:54.5574912Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,01824331-1b35-4025-a48e-04e2488a365b,55.41925,-126.73241,14.32406,6.51674,-2.10266,-12.55746,1.18195,-1.70516,0.43145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,183.615789,-65.970932,1018.128614,0.4072,12:00,0.919041,-0.011049,-0.394008,,34.489726,11.966843,-43.04682,0.372021,126.50209,-0.552156,48.25706,0.552156,-0.746139,-0.372021,33.970512,21.840298,0.746139,0.746139,-126.50209,-21.840298,0.372021,-48.25706,-33.970512,-0.372021,-0.746139,0.552156,-0.552156
99,2026-06-13,18:56:09,2,2,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,4,Top,0,0,1,Undefined,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,,82.52577,-0.152012,0.395115,2670.248353,266.048289,2:45,6.32018,-1.36801,4.74235,-40.70053,2.40858,14.04194,2.78428,0.17694,75.28177,-7.509291,2.865105,0.472559,96.99916,38.06982,-30.968166,3441.332301,93.25725,81.77297,-58.33595,361.53696,297.83066,-36.012895,5.866072,-6.84048,1.59063,1.3149,50,6.26889,-1.43983,-119.64558,-1.87368,-9.8362,24.81038,-29.8868,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,1183e190-677b-11f1-adad-bdfaa9ccbfbc,79.76239,118.04981,,7.24399,,,,2.70402,2.98031,0.02565,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:56:09,2026-06-13T18:56:09.1682304-04:00,2026-06-13T22:56:09.1682304Z,FlyBall,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,64a66e8e-6e5a-4b85-aaf8-7e6d62a98a1c,55.7574,-120.83357,12.40519,6.32434,-0.44262,-14.9434,1.37257,-0.96885,-4.9181,,2.71035,95.92422,-21.38931,5.01468,-0.86022,0.10398,-0.00872,0.00056,-2.00E-05,2.97861,87.73928,-19.22005,1.11651,0.03116,-0.08586,0.0252,-0.00316,0.00015,0.02287,-57.58295,8.8798,-1.81058,0.24964,-0.01836,0.00045,-4.00E-05,1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,279.642478,-80.046953,461.528631,0.172841,3:15,0.985175,-0.167785,0.035745,,5.431309,-6.895182,-85.137638,0.963647,108.8049,-0.086124,14.650121,0.086124,-0.252916,-0.963647,84.892895,74.503633,0.252916,0.252916,-108.8049,-74.503633,0.963647,-14.650121,-84.892895,-0.963647,-0.252916,0.086124,-0.086124
100,2026-06-13,18:56:55,3,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Craska, Petey",806050,Left,BRE_WHI,Undefined,4,Top,0,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.53712,1.517143,0.525412,2614.012236,265.046406,2:45,6.18336,-1.47576,4.8834,-38.98604,2.66555,15.61867,4.37027,0.32289,76.32785,-5.561669,3.275864,0.464502,,,,,,,,,,,,-7.54036,1.2848,1.41034,50,6.29953,-1.80969,-121.15281,1.71448,-11.18716,24.06466,-30.26786,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,2cab53e0-677b-11f1-adad-bdfaa9ccbfbc,81.14598,,,7.20927,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:56:55,2026-06-13T18:56:54.7012096-04:00,2026-06-13T22:56:54.7012096Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,385d05c8-5eef-4dfc-8e94-fe7bc02c3c6c,55.61557,-122.26314,12.03233,6.18821,3.11103,-15.13393,1.48193,-1.29351,-5.59358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,286.017828,-78.30447,529.888791,0.202711,3:30,0.973183,-0.220699,0.064862,,2.883877,-13.154001,-80.239879,0.919114,100.258478,-0.070166,22.811028,0.070166,-0.387693,-0.919114,85.634484,66.796926,0.387693,0.387693,-100.258478,-66.796926,0.919114,-22.811028,-85.634484,-0.919114,-0.387693,0.070166,-0.070166
101,2026-06-13,18:57:11,3,2,"Sweum, Karsten",827429,Left,HYA_HAR,"Craska, Petey",806050,Left,BRE_WHI,Undefined,4,Top,0,1,0,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.72308,-1.651029,0.827515,2552.965862,290.15231,3:45,6.37899,-1.34058,5.01201,-40.16671,-1.40492,6.6426,1.47286,-0.00594,80.03861,-8.855302,2.003258,0.448098,,,,,,,,,,,,-3.1298,-0.03343,1.25553,50,6.18764,-2.0877,-124.57614,-5.16132,-4.98786,21.71676,-32.22733,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,3682dbe0-677b-11f1-adad-bdfaa9ccbfbc,84.11644,,,5.68446,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:57:11,2026-06-13T18:57:11.2797184-04:00,2026-06-13T22:57:11.2797184Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,1cabda68-e7f4-4ea0-9f41-7150bedac8a3,55.49014,-125.52956,10.85838,6.38318,-3.74646,-16.11367,1.34239,-1.86872,-2.49393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,203.619001,-78.286771,518.286238,0.203013,12:45,0.983697,-0.053092,-0.171818,,30.274854,-5.639303,-25.770923,0.196908,115.135637,-0.416447,62.570804,0.416447,-0.887581,-0.196908,25.306095,11.356183,0.887581,0.887581,-115.135637,-11.356183,0.196908,-62.570804,-25.306095,-0.196908,-0.887581,0.416447,-0.416447
102,2026-06-13,18:57:28,3,3,"Sweum, Karsten",827429,Left,HYA_HAR,"Craska, Petey",806050,Left,BRE_WHI,Undefined,4,Top,0,1,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.48835,-3.678181,1.328198,2356.568384,164.39375,11:30,6.46001,-1.18174,5.41483,-12.48843,20.38454,-5.37532,1.96789,-0.38519,84.89979,-6.071694,0.372224,0.412659,,,,,,,,,,,,3.09595,11.67638,1.06756,50,6.12439,-2.88422,-135.32472,-9.06821,5.70359,31.32866,-10.66299,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,40874040-677b-11f1-adad-bdfaa9ccbfbc,91.34047,,,8.58856,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:57:28,2026-06-13T18:57:28.1003008-04:00,2026-06-13T22:57:28.1003008Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,b2dc5927-86e7-4ac7-b254-ff6458d7acc3,55.08225,-136.49622,15.66433,6.45603,-8.66948,-5.3315,1.1794,-3.0975,2.8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.660946,-15.863359,2266.821571,0.961916,11:15,0.273316,0.335425,-0.901548,,17.584943,-17.137543,50.93463,-0.299633,171.064331,-0.942475,-8.521985,0.942475,-0.148189,0.299633,17.636575,-17.43557,0.148189,-0.148189,-171.064331,17.43557,0.299633,8.521985,-17.636575,-0.299633,0.148189,0.942475,-0.942475
103,2026-06-13,18:57:46,3,4,"Sweum, Karsten",827429,Left,HYA_HAR,"Craska, Petey",806050,Left,BRE_WHI,Undefined,4,Top,0,1,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,94.67785,-2.102078,1.334454,2361.651507,165.728732,11:30,6.41458,-1.38753,5.40893,-11.73989,20.11702,-4.84941,3.46538,-0.54116,86.16757,-4.361662,0.472226,0.406231,,,,,,,,,,,,2.80914,11.00839,1.27224,50,6.2196,-2.96448,-137.27963,-5.3813,5.34729,31.10219,-11.21917,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,4b5dc1b0-677b-11f1-adad-bdfaa9ccbfbc,92.78573,,,8.51027,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:57:46,2026-06-13T18:57:46.3050000-04:00,2026-06-13T22:57:46.3050000Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,9588910f-ede9-4ab9-8b19-a47e927ebe8b,55.08797,-138.42756,15.5511,6.41057,-4.96721,-5.60958,1.3853,-3.16183,2.67365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.16684,3.248176,1.650227,1.597949,-1.25957,3.25795,0.52011,-2.54473,6.03847,-0.96124,76.42724,10.31605,-48.32652,-2.46646,53.28647,-2.45263,6.16679,27.11195,-15.34495,-1.02587,-32.47509,1.80101,High,High,High,,,High,High,High,160.979332,-23.016623,2173.643869,0.920391,11:15,0.399894,0.314104,-0.86106,,21.632452,-23.696115,38.059694,-0.365617,172.61126,-0.923037,-6.874621,0.923037,-0.119697,0.365617,21.608632,-21.445557,0.119697,-0.119697,-172.61126,21.445557,0.365617,6.874621,-21.608632,-0.365617,0.119697,0.923037,-0.923037
104,2026-06-13,18:58:13,4,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Jenkins, Owen",10073432,Right,BRE_WHI,Undefined,4,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.13524,-3.454913,1.136566,2530.594763,279.599072,3:15,6.36972,-1.47268,5.1906,-38.65136,0.0587,6.61685,-0.10592,0.14805,79.74873,-10.397036,2.31262,0.447799,,,,,,,,,,,,-3.04965,1.23453,1.36184,50,6.01897,-2.75579,-124.86252,-8.99768,-4.81808,24.96606,-30.22363,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,5b5a7810-677b-11f1-adad-bdfaa9ccbfbc,84.17267,,,6.38651,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:58:13,2026-06-13T18:58:13.1333632-04:00,2026-06-13T22:58:13.1333632Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,adb2bc99-b4f9-44e7-8ce7-c95e358bf0d6,55.31112,-125.91999,12.48303,6.37297,-7.71752,-15.11181,1.47424,-2.55171,-2.40904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,186.643718,-76.300177,599.33379,0.236835,12:15,0.97591,0.031198,-0.21593,,38.2969,-2.363315,-30.776693,0.258505,122.704885,-0.521947,54.376624,0.521947,-0.812863,-0.258505,26.3479,14.981392,0.812863,0.812863,-122.704885,-14.981392,0.258505,-54.376624,-26.3479,-0.258505,-0.812863,0.521947,-0.521947
105,2026-06-13,18:58:33,4,2,"Sweum, Karsten",827429,Left,HYA_HAR,"Jenkins, Owen",10073432,Right,BRE_WHI,Undefined,4,Top,1,1,0,Undefined,Slider,InPlay,Undefined,LineDrive,Single,0,0,,86.00809,-1.050856,0.760427,2586.526309,244.44027,2:15,6.42855,-1.28302,5.07741,-34.32096,5.27587,8.00032,2.57763,0.10056,77.66032,-7.330015,2.176306,0.452899,99.97526,7.773751,-28.330716,2812.11782,,,,132.29249,127.52241,-32.731932,1.021477,-3.74965,3.3548,1.20424,50,6.30216,-2.00988,-124.56596,-3.57384,-5.78517,29.2352,-26.99806,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,673cc430-677b-11f1-adad-bdfaa9ccbfbc,83.22475,6.78979,,8.34778,,,,2.02487,2.65697,-0.23945,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:58:33,2026-06-13T18:58:33.0007552-04:00,2026-06-13T22:58:33.0007552Z,LineDrive,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,ac7a8cfd-e15f-4f65-ad95-c0e6c5c27c81,55.41995,-125.83158,14.6176,6.43158,-2.40507,-13.49903,1.28583,-1.75944,-2.89259,,2.02487,127.88109,-24.22704,4.41613,-0.8299,0.10835,-0.01084,0.00038,0.00014,2.65697,19.83344,-25.38084,4.12991,-0.95724,0.22793,-0.05005,0.00996,-0.00119,-0.23945,-68.94533,-3.39057,3.46316,-1.22981,0.36317,-0.09186,0.01945,-0.00234,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,196.787333,-72.122403,794.023523,0.306985,12:30,0.956997,-0.071194,-0.281226,,37.715489,9.347236,-36.993359,0.320693,117.241151,-0.43356,57.365634,0.43356,-0.842129,-0.320693,36.48933,18.704834,0.842129,0.842129,-117.241151,-18.704834,0.320693,-57.365634,-36.48933,-0.320693,-0.842129,0.43356,-0.43356
106,2026-06-13,18:59:05,5,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,4,Top,1,0,0,Undefined,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,92.18177,-2.832707,1.543503,2440.199541,161.095285,11:15,6.43693,-1.30868,5.56742,-12.49064,21.16426,-6.84138,2.74677,-0.43659,83.44689,-5.249583,0.323578,0.417538,80.32768,0.428086,-12.928538,,,,,45.17514,44.94218,-13.60223,0.398372,3.93441,11.91867,1.18023,50,6.1847,-3.28591,-133.53205,-6.95201,7.03571,31.32937,-10.86051,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,7a974b90-677b-11f1-adad-bdfaa9ccbfbc,90.27314,2.68472,,8.73488,,,,0.70145,2.67555,0.44405,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:59:05,2026-06-13T18:59:05.4939136-04:00,2026-06-13T22:59:05.4939136Z,GroundBall,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,598eeec9-2895-409c-835d-80da0dfc94c4,54.92965,-134.68369,15.66468,6.43291,-6.5528,-5.43025,1.30577,-3.54453,3.51785,64.908671,0.70729,114.6284,-15.56111,,,,,,,2.6815,0.68089,-18.64178,,,,,,,0.44778,-26.48398,-3.30896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,159.175305,-13.591633,2371.862556,0.971995,11:15,0.242028,0.356745,-0.902305,,31.436047,-11.338168,23.076196,-0.299967,169.240634,-0.937179,-10.258396,0.937179,-0.178088,0.299967,17.748527,-17.455611,0.178088,-0.178088,-169.240634,17.455611,0.299967,10.258396,-17.748527,-0.299967,0.178088,0.937179,-0.937179
107,2026-06-13,18:59:45,6,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,4,Top,2,0,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.65199,-3.7381,2.390349,2594.69178,151.809963,11:00,6.42266,-1.48283,5.49834,-9.70465,23.06206,-11.73308,2.10949,-0.22348,84.74137,-5.65188,0.302533,0.411991,,,,,,,,,,,,6.65941,13.12367,1.28202,50,6.08921,-5.10903,-135.48044,-9.09037,12.26266,32.16074,-8.00812,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,923dad70-677b-11f1-adad-bdfaa9ccbfbc,91.48849,,,8.91061,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:59:45,2026-06-13T18:59:45.2103168-04:00,2026-06-13T22:59:45.2103168Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,278e3620-4a77-4060-b6e0-66c88c97a043,54.99954,-136.66209,16.08037,6.41781,-8.79614,-4.00406,1.47802,-5.55958,6.13133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,155.251586,-12.741332,2530.799306,0.975376,11:15,0.230235,0.421836,-0.876953,,25.048593,-14.060183,46.168869,-0.293912,165.641666,-0.925976,-13.711464,0.925976,-0.237033,0.293912,17.609866,-17.092326,0.237033,-0.237033,-165.641666,17.092326,0.293912,13.711464,-17.609866,-0.293912,0.237033,0.925976,-0.925976
108,2026-06-13,19:00:04,6,2,"Sweum, Karsten",827429,Left,HYA_HAR,"Lambdin, Jake",830145,Right,BRE_WHI,Undefined,4,Top,0,0,1,Undefined,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.57378,-2.197432,1.163611,2691.117607,251.726678,2:30,6.58892,-1.19904,4.94921,-34.98313,4.30882,8.72603,1.59579,0.62781,78.4276,-8.5487,2.704986,0.451152,,,,,,,,,,,,-3.96229,3.2341,1.07849,50,6.34704,-2.9406,-125.28724,-6.1608,-6.1903,29.34802,-27.12137,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,9d4502e0-677b-11f1-adad-bdfaa9ccbfbc,83.54704,,,8.14617,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,23:00:04,2026-06-13T19:00:03.6780000-04:00,2026-06-13T23:00:03.6780000Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,edef4cdd-53d0-40a5-8f1b-6c03ffec9cbd,55.54832,-126.58024,14.67401,6.59215,-4.9659,-13.56069,1.20204,-2.66787,-3.09515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,192.191347,-73.551652,761.992239,0.283151,12:30,0.966085,-0.022977,-0.257199,,20.04831,-5.653293,-39.376931,0.445763,125.117114,-0.514935,47.072288,0.514935,-0.732214,-0.445763,40.881731,26.472197,0.732214,0.732214,-125.117114,-26.472197,0.445763,-47.072288,-40.881731,-0.445763,-0.732214,0.514935,-0.514935
109,2026-06-13,19:03:12,1,1,"Nuanez, Johnny",840557,Right,BRE_WHI,"Primrose, Blake",827699,Right,HYA_HAR,Undefined,4,Bottom,0,0,0,Undefined,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.04314,-1.170318,-3.61176,2432.277602,226.749377,1:30,5.27675,1.51029,5.53648,-17.73068,17.36406,16.97265,2.70299,-0.45566,81.08445,-4.566326,-0.592836,0.426376,88.70043,51.239062,29.302606,6094.888248,85.34441,117.83993,69.39976,250.9791,122.67555,46.3489,5.78114,-9.82528,9.5578,-1.20824,50,5.16383,7.52459,-131.59709,-3.24379,-16.79958,34.4231,-15.83181,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,0d7c94b0-677c-11f1-adad-bdfaa9ccbfbc,88.40196,128.28612,,9.95868,,,,1.32027,3.06515,0.42723,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,23:03:12,2026-06-13T19:03:11.9780000-04:00,2026-06-13T23:03:11.9780000Z,FlyBall,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,7dcce459-bfbe-4493-b5c4-57ddc9c62ce4,54.95902,-132.88794,17.21155,5.27433,-2.65011,-7.9159,-1.50222,8.15457,-8.39979,,1.33008,70.81422,-21.37518,4.76319,-0.01135,-0.37763,0.11351,-0.01413,0.00066,3.04695,101.73532,-25.75868,3.47568,-1.04738,0.25998,-0.03596,0.0022,-4.00E-05,0.42115,39.96839,-1.54547,0.00866,-0.18805,0.12048,-0.03036,0.00352,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,230.626832,20.291582,2281.330209,0.93794,1:45,-0.36874,-0.731988,-0.572909,,-9.06436,25.751894,52.707631,0.011839,151.555001,-0.879213,28.442824,0.879213,-0.476282,-0.011839,0.771464,0.678338,0.476282,0.476282,-151.555001,-0.678338,0.011839,-28.442824,-0.771464,-0.011839,-0.476282,0.879213,-0.879213
110,2026-06-13,19:03:45,2,1,"Nuanez, Johnny",840557,Right,BRE_WHI,"Fultz, Jason",828238,Right,HYA_HAR,Undefined,4,Bottom,1,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.71384,-1.677943,-4.262074,2514.119958,235.866876,1:45,5.31165,1.47156,5.80599,-18.96938,14.48631,19.43958,2.16565,-0.87944,82.83928,-5.292303,-0.789525,0.4163,,,,,,,,,,,,-11.33823,8.3213,-1.13288,50,5.16256,9.10021,-134.00051,-4.5389,-20.16014,34.92526,-17.37819,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,2110c9b0-677c-11f1-adad-bdfaa9ccbfbc,90.54155,,,9.87457,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,23:03:45,2026-06-13T19:03:44.8110000-04:00,2026-06-13T23:03:44.8110000Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,754dd7a9-9622-4f90-ab6d-bc23a13fbeb1,54.69025,-135.21743,17.46263,5.31016,-3.93339,-8.68909,-1.4622,9.80266,-10.08007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,229.46418,16.945123,2404.967802,0.956584,1:45,-0.315501,-0.735226,-0.599918,,-14.520142,17.94764,38.135163,0.173864,150.612464,-0.85805,28.897255,0.85805,-0.48324,-0.173864,11.454609,10.012584,0.48324,0.48324,-150.612464,-10.012584,0.173864,-28.897255,-11.454609,-0.173864,-0.48324,0.85805,-0.85805
