stat_type,player_name,team,program_name,source_group,njcaa_region,state,col_1,yr,pos,gp,tc,po,a,e,pb,f,dp,sba,rcs,rcs_1,ci,source_url,scraped_at,ab,h,rbi,bb,2b,3b,hr,xbh,k,avg,obp,slg,hbp,sf,sh,hdp,go,fo,go_fo,pa,era,w,l,app,gs,sv,ip,r,er,k_9,whip,bf,wp,g,sb,cs,ops,gp_gs,tb,so,gdp,ob,sb_att,bio_link,w_l,app_gs,cg,sho,b_avg,bk,sfa,sha,c,fld,csb,no,gp_from_gp_gs,gs_from_gp_gs,app_from_app_gs,gs_from_app_gs,w_from_w_l,l_from_w_l,sb_from_sb_att,cs_from_sb_att,fpct,stats_team_name
hitting,"Bordelon, Mason",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,25,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,152,60,64,30,15,2,18,,47,0.395,0.503,0.875,5,2,0,,,,,,,,,,48,,,50,,,,,,50,6,2,1.378,50-48,133,47,0,0.503,6-8,View Bio,,,,,,,,,,,,,50,48,,,,,6,2,,Louisiana State University Eunice
hitting,"Louque, Marshall",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,19,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,152,59,63,22,19,1,15,,28,0.388,0.511,0.822,16,0,0,,,,,,,,,,45,,,57,,,,,,52,4,1,1.333,52-45,125,28,1,0.511,4-5,View Bio,,,,,,,,,,,,,52,45,,,,,4,1,,Louisiana State University Eunice
hitting,"Obradovich, Milan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,8,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,196,66,71,32,19,1,11,,37,0.337,0.456,0.612,16,6,2,,,,,,,,,,59,,,57,,,,,,59,5,1,1.068,59-59,120,37,1,0.456,5-6,View Bio,,,,,,,,,,,,,59,59,,,,,5,1,,Louisiana State University Eunice
hitting,"Mitchell, Tyler",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,6,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,151,49,39,40,9,1,7,,28,0.325,0.485,0.536,8,1,2,,,,,,,,,,50,,,53,,,,,,58,16,3,1.021,58-50,81,28,0,0.485,16-19,View Bio,,,,,,,,,,,,,58,50,,,,,16,3,,Louisiana State University Eunice
hitting,"Smith, Jake",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,4,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,165,53,52,33,12,0,4,,21,0.321,0.44,0.467,10,10,1,,,,,,,,,,58,,,57,,,,,,59,12,3,0.907,59-58,77,21,0,0.44,12-15,View Bio,,,,,,,,,,,,,59,58,,,,,12,3,,Louisiana State University Eunice
hitting,"Luna, Jordan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,3,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,193,61,44,38,11,1,6,,44,0.316,0.473,0.477,22,3,4,,,,,,,,,,58,,,73,,,,,,58,28,2,0.95,58-58,92,44,0,0.473,28-30,View Bio,,,,,,,,,,,,,58,58,,,,,28,2,,Louisiana State University Eunice
hitting,"Hastings, Caleb",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,13,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,99,30,31,22,8,0,5,,30,0.303,0.469,0.535,9,0,1,,,,,,,,,,34,,,24,,,,,,36,0,1,1.004,36-34,53,30,1,0.469,0-1,View Bio,,,,,,,,,,,,,36,34,,,,,0,1,,Louisiana State University Eunice
hitting,"Sabathe, Dalton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,14,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,14,4,4,2,0,0,0,,6,0.286,0.474,0.286,3,0,0,,,,,,,,,,1,,,2,,,,,,18,0,0,0.76,18-1,4,6,0,0.474,0-0,View Bio,,,,,,,,,,,,,18,1,,,,,0,0,,Louisiana State University Eunice
hitting,"Froehlich, Jacob",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,12,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,59,16,16,8,7,1,1,,17,0.271,0.38,0.475,3,1,1,,,,,,,,,,15,,,21,,,,,,37,3,0,0.855,37-15,28,17,0,0.38,3-3,View Bio,,,,,,,,,,,,,37,15,,,,,3,0,,Louisiana State University Eunice
hitting,"Bergeron, Rowen",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,21,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,47,11,6,8,2,1,2,,16,0.234,0.419,0.447,7,0,0,,,,,,,,,,12,,,11,,,,,,24,5,1,0.866,24-12,21,16,0,0.419,5-6,View Bio,,,,,,,,,,,,,24,12,,,,,5,1,,Louisiana State University Eunice
hitting,"Bell, Dylan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,11,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,52,12,10,14,4,0,2,,18,0.231,0.452,0.423,7,0,2,,,,,,,,,,16,,,15,,,,,,40,2,0,0.875,40-16,22,18,0,0.452,2-2,View Bio,,,,,,,,,,,,,40,16,,,,,2,0,,Louisiana State University Eunice
hitting,"Marshall, Aarren",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,2,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,36,7,6,13,0,0,0,,14,0.194,0.474,0.194,7,1,0,,,,,,,,,,13,,,14,,,,,,43,8,2,0.668,43-13,7,14,0,0.474,8-10,View Bio,,,,,,,,,,,,,43,13,,,,,8,2,,Louisiana State University Eunice
hitting,"Hernandez, Hayden",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,26,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,18,3,2,0,0,0,0,,2,0.167,0.286,0.167,3,0,0,,,,,,,,,,1,,,2,,,,,,17,1,0,0.453,17-1,3,2,0,0.286,1-1,View Bio,,,,,,,,,,,,,17,1,,,,,1,0,,Louisiana State University Eunice
hitting,"Landreneau, Jaxon",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,9,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,28,4,1,4,1,0,0,,10,0.143,0.342,0.179,5,1,0,,,,,,,,,,7,,,7,,,,,,20,1,0,0.521,20-7,5,10,0,0.342,1-1,View Bio,,,,,,,,,,,,,20,7,,,,,1,0,,Louisiana State University Eunice
hitting,"Dickinson, Tate",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,27,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,7,1,1,0,0,0,0,,4,0.143,0.143,0.143,0,0,0,,,,,,,,,,1,,,2,,,,,,8,0,0,0.286,8-1,1,4,0,0.143,0-0,View Bio,,,,,,,,,,,,,8,1,,,,,0,0,,Louisiana State University Eunice
hitting,"Scott, Cooper",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,30,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,9,1,3,2,0,0,1,,3,0.111,0.4,0.444,3,1,0,,,,,,,,,,2,,,4,,,,,,11,1,0,0.844,11-2,4,3,0,0.4,1-1,View Bio,,,,,,,,,,,,,11,2,,,,,1,0,,Louisiana State University Eunice
hitting,"Cooley, Griffin",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,15,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,13,0,0,1,0,0,0,,5,0,0.188,0,2,0,0,,,,,,,,,,1,,,3,,,,,,16,1,0,0.188,16-1,0,5,0,0.188,1-1,View Bio,,,,,,,,,,,,,16,1,,,,,1,0,,Louisiana State University Eunice
hitting,"Mouriz, Christian",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,23,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,6,0,0,2,0,0,0,,4,0,0.25,0,0,0,0,,,,,,,,,,1,,,1,,,,,,4,1,0,0.25,4-1,0,4,0,0.25,1-1,View Bio,,,,,,,,,,,,,4,1,,,,,1,0,,Louisiana State University Eunice
hitting,Opponents,Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,1732,451,268,184,77,8,56,,492,0.26,0.353,0.411,78,23,15,,,,,,,,,,60,,,284,,,,,,60,42,20,0.764,60-60,712,492,5,0.353,42-62,,,,,,,,,,,,,,60,60,,,,,42,20,,Louisiana State University Eunice
pitching,"Fenske, Lane",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,29,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,344,83,,28,8,0,4,,98,,,,13,,,,,,,,3.19,15,0,18,17,0,93,37,33,,1.19,,7,,,,,,,98,,,,View Bio,15-0,18-17,4,,0.241,0,2,2,,,,,,,18,17,15,0,,,,Louisiana State University Eunice
pitching,"Jacobs, McCray",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,24,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,242,65,,11,13,1,5,,63,,,,4,,,,,,,,4.43,6,2,25,3,1,63,36,31,,1.21,,2,,,,,,,63,,,,View Bio,6-2,25-3,0,,0.269,0,5,3,,,,,,,25,3,6,2,,,,Louisiana State University Eunice
pitching,"Spangler, Hudson",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,5,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,281,86,,25,13,3,17,,80,,,,7,,,,,,,,7.35,7,3,17,14,0,67.1,57,55,,1.65,,6,,,,,,,80,,,,View Bio,7-3,17-14,0,,0.306,1,4,1,,,,,,,17,14,7,3,,,,Louisiana State University Eunice
pitching,"Froehlich, Jacob",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,12,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,2,0,,0,0,0,0,,1,,,,0,,,,,,,,0,0,0,1,0,0,0.2,0,0,,0,,0,,,,,,,1,,,,View Bio,0-0,1-0,0,,0,0,0,0,,,,,,,1,0,0,0,,,,Louisiana State University Eunice
pitching,"Mouton, Aidan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,1,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,34,7,,3,1,1,1,,7,,,,2,,,,,,,,3.72,1,1,9,0,3,9.2,4,4,,1.03,,2,,,,,,,7,,,,View Bio,1-1,9-0,0,,0.206,0,1,0,,,,,,,9,0,1,1,,,,Louisiana State University Eunice
pitching,"Hicks, Dayton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,16,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,87,23,,11,1,1,2,,24,,,,6,,,,,,,,4.37,0,0,17,0,0,22.2,15,11,,1.5,,4,,,,,,,24,,,,View Bio,0-0,17-0,0,,0.264,0,3,0,,,,,,,17,0,0,0,,,,Louisiana State University Eunice
pitching,"LaCoste, Kade",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,32,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,155,40,,20,7,1,5,,44,,,,10,,,,,,,,4.5,7,2,22,7,0,42,23,21,,1.43,,2,,,,,,,44,,,,View Bio,7-2,22-7,0,,0.258,0,3,3,,,,,,,22,7,7,2,,,,Louisiana State University Eunice
pitching,"Goldapper, David",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,18,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,25,4,,8,1,0,1,,5,,,,2,,,,,,,,5.14,1,0,8,0,0,7,4,4,,1.71,,1,,,,,,,5,,,,View Bio,1-0,8-0,0,,0.16,0,0,0,,,,,,,8,0,1,0,,,,Louisiana State University Eunice
pitching,"Gambel, Hunter",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,17,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,111,30,,13,8,0,2,,33,,,,9,,,,,,,,5.34,3,0,17,3,0,30.1,18,18,,1.42,,0,,,,,,,33,,,,View Bio,3-0,17-3,0,,0.27,0,0,2,,,,,,,17,3,3,0,,,,Louisiana State University Eunice
pitching,"Gallien, Mekai",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,22,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,105,24,,18,7,0,4,,44,,,,2,,,,,,,,5.6,2,0,23,0,0,27.1,18,17,,1.54,,6,,,,,,,44,,,,View Bio,2-0,23-0,0,,0.229,0,2,0,,,,,,,23,0,2,0,,,,Louisiana State University Eunice
pitching,"Revord, Beau",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,7,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,102,20,,14,3,0,6,,29,,,,11,,,,,,,,5.79,3,2,14,6,1,28,20,18,,1.21,,5,,,,,,,29,,,,View Bio,3-2,14-6,1,,0.196,0,0,2,,,,,,,14,6,3,2,,,,Louisiana State University Eunice
pitching,"Carlson, Ian",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,20,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,40,7,,7,1,0,1,,11,,,,1,,,,,,,,5.91,0,1,9,0,0,10.2,9,7,,1.31,,2,,,,,,,11,,,,View Bio,0-1,9-0,0,,0.175,0,0,0,,,,,,,9,0,0,1,,,,Louisiana State University Eunice
pitching,"Woods, Xavier",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,34,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,197,59,,24,14,1,8,,52,,,,8,,,,,,,,7.07,2,2,18,10,0,49.2,41,39,,1.67,,6,,,,,,,52,,,,View Bio,2-2,18-10,0,,0.299,0,3,2,,,,,,,18,10,2,2,,,,Louisiana State University Eunice
pitching,"LeBlanc, Easton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,35,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,7,3,,2,0,0,0,,1,,,,3,,,,,,,,13.5,0,0,3,0,0,1.1,2,2,,3.75,,1,,,,,,,1,,,,View Bio,0-0,3-0,0,,0.429,0,0,0,,,,,,,3,0,0,0,,,,Louisiana State University Eunice
pitching,Opponents,Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,,,,,,,,,,,,,,,,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,1798,605,,359,139,13,101,,393,,,,146,,,,,,,,12.23,13,47,208,60,4,426,618,579,,2.26,,80,,,,,,,393,,,,,13-47,208-60,3,1,0.336,13,33,16,,,,,,,208,60,13,47,,,,Louisiana State University Eunice
fielding,"Hastings, Caleb",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,13,,,,86,79,7,0,0,,5,4,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,86,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Sabathe, Dalton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,14,,,,54,49,5,0,1,,0,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,54,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Hernandez, Hayden",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,26,,,,39,38,1,0,0,,1,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,39,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Landreneau, Jaxon",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,9,,,,15,7,8,0,0,,1,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,15,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Jacobs, McCray",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,24,,,,9,4,5,0,0,,0,1,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,9,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Revord, Beau",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,7,,,,8,2,6,0,0,,0,2,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,8,1,1,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Woods, Xavier",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,34,,,,7,2,5,0,0,,0,8,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,7,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Mouriz, Christian",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,23,,,,4,4,0,0,0,,0,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,4,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Carlson, Ian",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,20,,,,2,1,1,0,0,,0,2,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,2,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Cooley, Griffin",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,15,,,,1,1,0,0,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Scott, Cooper",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,30,,,,1,1,0,0,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"LeBlanc, Easton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,35,,,,1,0,1,0,0,,0,1,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Louisiana State University Eunice
fielding,"Louque, Marshall",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,19,,,,160,149,10,1,0,,17,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,160,0.994,0,,,,,,,,,,0.994,Louisiana State University Eunice
fielding,"Clapinski, Andrew",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,28,,,,439,405,30,4,1,,5,29,,,2,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,439,0.991,18,,,,,,,,,,0.991,Louisiana State University Eunice
fielding,"Obradovich, Milan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,8,,,,184,175,7,2,2,,7,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,184,0.989,2,,,,,,,,,,0.989,Louisiana State University Eunice
fielding,"Mitchell, Tyler",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,6,,,,94,90,3,1,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,94,0.989,0,,,,,,,,,,0.989,Louisiana State University Eunice
fielding,"Mouton, Aidan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,1,,,,168,99,66,3,0,,18,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,168,0.982,0,,,,,,,,,,0.982,Louisiana State University Eunice
fielding,"Bordelon, Mason",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,25,,,,51,49,1,1,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,51,0.98,0,,,,,,,,,,0.98,Louisiana State University Eunice
fielding,"Marshall, Aarren",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,2,,,,50,10,39,1,0,,6,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,50,0.98,0,,,,,,,,,,0.98,Louisiana State University Eunice
fielding,"Smith, Jake",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,4,,,,198,76,116,6,0,,21,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,198,0.97,0,,,,,,,,,,0.97,Louisiana State University Eunice
fielding,"Luna, Jordan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,3,,,,150,55,89,6,0,,8,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,150,0.96,0,,,,,,,,,,0.96,Louisiana State University Eunice
fielding,"Froehlich, Jacob",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,12,,,,22,21,0,1,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,22,0.955,0,,,,,,,,,,0.955,Louisiana State University Eunice
fielding,"Bell, Dylan",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,11,,,,18,17,0,1,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,18,0.944,0,,,,,,,,,,0.944,Louisiana State University Eunice
fielding,"Bergeron, Rowen",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,21,,,,39,8,28,3,0,,2,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,39,0.923,0,,,,,,,,,,0.923,Louisiana State University Eunice
fielding,"Fenske, Lane",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,29,,,,16,8,6,2,0,,0,5,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,16,0.875,7,,,,,,,,,,0.875,Louisiana State University Eunice
fielding,"LaCoste, Kade",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,32,,,,7,1,5,1,0,,0,7,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,7,0.857,3,,,,,,,,,,0.857,Louisiana State University Eunice
fielding,"Gambel, Hunter",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,17,,,,8,1,5,2,0,,0,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,8,0.75,4,,,,,,,,,,0.75,Louisiana State University Eunice
fielding,"Spangler, Hudson",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,5,,,,10,4,3,3,0,,0,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,10,0.7,4,,,,,,,,,,0.7,Louisiana State University Eunice
fielding,"Hicks, Dayton",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,16,,,,5,2,1,2,0,,0,3,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,5,0.6,0,,,,,,,,,,0.6,Louisiana State University Eunice
