tm_name,bref_name,team_abbr,height,set
"Barozzino, Conner",Conner Barozzino,APP_MOU,6.083333333,0
"Barr, Chris",Chris Barr,ARM_BLA,5.916666667,0
"Barr, Jack",Jack Barr,ARL_MAV,6.333333333,0
"Barr, Kurt",Kurt Barr,MIC_WOL,6.25,0
"Barr, Preston",Preston Barr,MIC_WOL,6.25,0
"Barragan, Drew",Drew Barragan,UNL_REB,6,0
"Barrango, Ty",Ty Barrango,COA_CHA,6,0
"Barrera, Daren",Daren Barrera,UTR_VAQ,6.25,0
"Barrera, Robert",Bobby Barrera,UIC_FLA,6,0
"Barrett, Ben",Ben Barrett,FLO_SEM,6.333333333,0
"Barrett, Diego",Diego Barrett,NOR_AGG,6,0
"Barrett, Drey",Drey Barrett,SOU_GOL,6.25,0
"Barrett, Easton",Easton Barrett,ARI_SUN,6,0
"Barrett, Gabriel",Gabe Barrett,SAN_DON,6,0
"Barrett, Hudson",Hudson Barrett,OKL_COW,6.416666667,0
"Barrett, Jacob",Jacob Barrett,SOU_IND16,6,0
"Barrett, Liam",Liam Barrett,SAN_GAU,6,0
"Barrett, Sloan",Sloan Barrett,MUR_RAC,5.666666667,0
"Barrist, Alex",Alex Barrist,LAF_LEP,5.666666667,0
"Barron, Nick",Nick Barron,NOR_CAT,6.25,0
"Barron, Walker",Walker Barron,ECU_PIR,5.833333333,0
"Barroqueiro, Jayden",Jayden Barroqueiro,SET_PIR,6.083333333,0
"Barrow, Ben",Ben Barrow,JMU_DUK,6.25,0
"Barry, Aidan",Aidan Barry,VIL_WIL,6.166666667,0
"Barry, Aiden",Aidan Barry,VIL_WIL,6.166666667,0
"Barry, Cade",Cade Barry,CAL_MAT,5.833333333,0
"Barry, Nolan",Nolan Barry,ILL_RED,6.166666667,0
"Barter, Will",Will Barter,MAI_BLA,6,0
"Barth, Mason",Mason Barth,NOT_IRI,5.75,0
"Barthol, Blake",Blake Barthol,COA_CHA,5.75,0
"Bartkoski, Will",Will Bartkoski,GEO_PAN,6.416666667,0
"Bartlett, Nathan",Nate Bartlett,BAL_CAR,5.916666667,0
"Bartletti, Louis",Louie Bartletti,WM_TRI,6.166666667,0
"Barton, Hudson",Hudson Barton,VAN_COM,6.25,0
"Barton, Payton",Payton Barton,UIC_FLA,6.166666667,0
"Bartram, Derek",Derek Bartram,PAC_TIG,6.166666667,0
"Basehore, Colin",Colin Basehore,MAN_JAS,6.083333333,0
"Basel, Andrew",Andrew Basel,NOR_HUS,6.166666667,0
"Basgaard, Noah",Noah Basgaard,STO_COL,6.416666667,0
"Bashore, Peter",Peter Bashore,STJ_HAW,6.25,0
"Basler, Peyton",Peyton Basler,MIZ_TIG,6,0
"Bass, Daniel",Daniel Bass,TAR_TEX,6.333333333,0
"Bass, Wesley",Wesley Bass,GEO_PAN,6.166666667,0
"Basseer, Jack",Jack Basseer,SOU_TRO,6.083333333,0
"Bassett, Ashton",Ashton Bassett,TAR_TEX,6,0
"Bassett, Jason",Jason Bassett,MAR_RED,6.166666667,0
"Bassett, Nate",Nate Bassett,VIR_CAV,6.25,0
"Bassi, Nick",Nick Bassi,NIU_HUS,6.25,0
"Bassinger, Reese",Reese Bassinger,WES_MOU,6.083333333,0
"Basso, Owen",Owen Basso,LAF_LEP,6,0
"Basterrechea, Mitchell",Mitchell Basterrechea,QUN_RYL,5.75,0
"Bates, Camden",Camden Bates,GRA_CAN,5.833333333,0
"Bates, Charlie",Charlie Bates,STA_CAR,6.083333333,0
"Bates, Finley",Finley Bates,TEN_VOL,5.833333333,0
"Bates, Ryan",Ryan Bates,BIN_BEA,6.166666667,0
"Batt, Kyle",Kyle Batt,RID_BRO,6,0
"Batten, Chase",Chase Batten,ABI_WIL,6,0
"Battle, Justin",Justin Battle,ALA_LIO,6,0
"Batts, Justin",Justin Batts,DEL_HOR,5.916666667,0
"Batuyios, Chris",Chris Batuyios,STJ_RED,6,0
"Bauer, Jack",Jack Bauer,MSU_BDG,6.333333333,0
"Bauer, Jackson",Jackson Bauer,HOF_PRI,6.416666667,0
"Bauer, Patrick",Patrick Bauer,JMU_DUK,6.666666667,0
"Bauerle, Pierce",Pierce Bauerle,NOK_NOR,6.166666667,0
"Bauerschmidt, Ethan",Ethan Bauerschmidt,PEN_NIT,6.25,0
"Baughcum, Brant",Brant Baughcum,MER_BEA,6.166666667,0
"Bauman, Christian",Christian Bauman,MSM_MTN,5.75,0
"Baumbach, Nico",Nico Baumbach,LIT_TRO,5.916666667,0
"Baumgart, Andrew",Andrew Baumgart,NIA_EAG,6.333333333,0
"Baumler, Trever",Trever Baumler,TCU_HFG,6.25,0
"Bausone, Giovanni",Giovanni Bausone,HOF_PRI,6,0
"Bavaro, Will",Will Bavaro,FLO_SEM,6.166666667,0
"Baxter, Brady",Brady Baxter,ALA_ANM,6.25,0
"Bayer, Ty",Ty Bayer,KEN_OWL,6.333333333,0
"Bayles, Drake",Drake Bayles,UTM_SKY,6.166666667,0
"Bayles, Max",Max Bayles,SAN_BRO,6.25,0
"Bayne, Carson",Carson Bayne,CHA_FOR,5.916666667,0
"Bazile, Walker",Walker Bazile,HBU_HUS,5.75,0
"Bazmore, Sean",Sean Bazmore,SAM_BEA,6.166666667,0
"Beaman, Jackson",Jackson Beaman,MIS_BEA,6.166666667,0
"Bean, Brady",Brady Bean,POR_PIL,5.833333333,0
"Bean, Jake",Jake Bean,LOU_CAR,6.25,0
"Bear, Chris",Chris Bear,MAI_BLA,6.083333333,0
"Beard, Austin",Austin Beard,MON_HAW,6.25,0
"Beard, Trey",Trey Beard,FLO_SEM,6.166666667,0
"Beasley, James",James Beasley,PRI_TIG,6.583333333,0
"Beasley, Nikhil",Nikhil Beasley,SAC_HOR,6.333333333,0
"Beattie, Chase",Chase Beattie,SLU_BILL,5.916666667,0
"Beattie, Jackson",Jackson Beattie,NAV_MID,6,0
"Beaty, Jake",Jake Beaty,APP_MOU,6.166666667,0
"Beauchaine, Jake",Jake Beauchaine,SEA_RED,5.916666667,0
"Beaver, Landon",Landon Beaver,UAB_BLA,6.166666667,0
"Beazizo, Colin",Colin Beazizo,SAN_GAU,6,0
"Becerra, Donovan",Donovan Becerra,TEX_RAI,6.083333333,0
"Becerra, Luis",Luis Becerra,CAL_LAN,6.333333333,0
"Becerra, Temo",Temo Becerra,TEX_LON,6.083333333,0
"Bechtel, Jake",Jake Bechtel,UNC_SEA,6.416666667,0
"Beck, Carter",Carter Beck,AKR_ZIP,6,0
"Beck, Carter",Carter Beck,IND_SYC,5.916666667,0
"Beck, Chipper",Chipper Beck,UTA_WOL,6.083333333,0
"Beck, Sam",Sam Beck,UNO_MAV,5.666666667,0
"Becker, Andrew",Andrew Becker,CAL_MAT,6.083333333,0
"Becker, Colten",Colten Becker,NOR_BIS,5.833333333,0
"Becker, Eric",Eric Becker,VIR_CAV,6.25,0
"Becker, Jack",Jack Becker,CAL_HIG,6.083333333,0
"Becker, Luke",Luke Becker,MOY_MOY,6,0
"Becker, Zane",Zane Becker,TEX_AGG,5.916666667,0
"Beckley, Nathan",Nathan Beckley,YSU_PEN,6,0
"Beddingfield, Brock",Brock Beddingfield,LIP_BIS,6.166666667,0
"Bedford, Chris",Chris Bedford,HOF_PRI,6,0
"Bednar, Taylor",Taylor Bednar,AKR_ZIP,6.25,0
"Beeson, Britton",Britton Beeson,CAL_FUL,6.166666667,0
"Beezley, Josh",Josh Beezley,LIT_TRO,5.833333333,0
"Begert, Gus",Gus Begert,DAR_GRE,6.25,0
"Beggy, Richard",Richard Beggy,STJ_HAW,6,0
"Beheler, Blake",Blake Beheler,TEX_BOB,6.166666667,0
"Beheler, Reese",Reese Beheler,LAM_CAR,6.166666667,0
"Behrens, Adam",Adam Behrens,LOY_LIO,6.25,0
"Behrmann, Daniel",Daniel Behrmann,CAL_MAT,5.75,0
"Beiswenger, Jaxon",Jaxon Beiswenger,BUC_BIS,6.333333333,0
"Belardes, Alec",Alec Belardes,SAN_AZT,6.166666667,0
"Belcher, Nolan",Nolan Belcher,KS_GF,6.333333333,0
"Belecky, Jacob",Jacob Belecky,QUI_BOB,6.25,0
"Belisario, Anthony",Anthony Belisario,UCO_HUS,5.833333333,0
"Beliveau, Tanner",Tanner Beliveau,MSU_BDG,6.25,0
"Belk, Ethan",Ethan Belk,WOF_TER,5.833333333,0
"Bell, Andrew",Andrew Bell,DUK_BLU,6,0
"Bell, Cayson",Cayson Bell,BYU_COU,6.083333333,0
"Bell, David",David Bell,UNI_WES,6,0
"Bell, Devin",Devin Bell,ORE_DUC,6.333333333,0
"Bell, Hunter",Hunter Bell,ALC_BRA,6.416666667,0
"Bell, Hunter",Hunter Bell,STO_COL,6.166666667,0
"Bell, Jack",Jack Bell,EKU_COL,6.416666667,0
"Bell, Jack",Jack Bell,TCU_HFG,6,0
"Bell, Jake",Jake Bell,BEL_KNI,6.25,0
"Bell, Joshua",Josh Bell,FLO_RAT,6,0
"Bell, Mason",Mason Bell,SOU_IND16,5.666666667,0
"Bell, Mikey",Mikey Bell,GON_BUL,6.166666667,0
"Bell, Sam",Sam Bell,UMBC_RET,5.833333333,0
"Bell, Tadan",Tadan Bell,ETS_BUC,6.166666667,0
"Bell, Talan",Talan Bell,CLE_TIG,5.833333333,0
"Bell, Tyler",Tyler Bell,KEN_WIL,6.083333333,0
"Bellard, Kasen",Kasen Bellard,LOU_CAJ,6,0
"Bellhorn, Jackson",Jackson Bellhorn,NOF_OSP,6,0
"Bellisimo, Matteo",Matteo Bellisimo,SAN_DON,6.25,0
"Bello, Jack",Jack Bello,MIN_GOL,6.25,0
"Bello, Jason",Jason Bello,DAY_FLY,6,0
"Beltran, Jacob",Jacob Beltran,UTA_WOL,6,0
"Beltre, AJ",AJ Beltre,SAN_TOR,5.916666667,0
"Belyeu, Cade",Cade Belyeu,AUB_TIG,6.25,0
"Belza, Taylor",Taylor Belza,AUB_TIG,6,0
"Bemis, Alex",Alex Bemis,OSU_BUC,5.916666667,0
"Benattar, Jackson",Jackson Benattar,STE_LUM,5.833333333,0
"Bender, Pryce",Pryce Bender,NEB,6.333333333,0
"Bender, Zachary",Zach Bender,LOY_LIO,6.333333333,0
"Bendik, Brady",Brady Bendik,NAV_MID,6.333333333,0
"Benedict, Brek",Brek Benedict,NCB,5.833333333,0
"Benes, Seth",Seth Benes,LIN_UNI,6.166666667,0
"Benevento, Alex",Alex Benevento,BRO_BEA,5.833333333,0
"Benford, Tysen",Tysen Benford,GEO_PAN,6.25,0
"Benge, Connor",Connor Benge,LSU_TIG,6,0
"Benhardt, Alan",Alan Benhardt,WIN_EAG,6,0
"Benhardt, Nicolas",Nic Benhardt,LON_ISL22,6.083333333,0
"Benick, Tyler",Tyler Benick,LON_ISL22,6.333333333,0
"Benjamin, Sean",Sean Benjamin,NOF_OSP,5.916666667,0
"Benjamin, Tre",Tre Benjamin,BUT_BUL,6.5,0
"Benko, Troy",Troy Benko,MIA_RED,6.416666667,0
"Bennett, Brendon",Brendon Bennett,CLE_TIG,6.083333333,0
"Bennett, Elgin",Elgin Bennett,CSU_BAK,6,0
"Bennett, Jack",Jack Bennett,KEN_WIL,6.166666667,0
"Bennett, Jake",Jake Bennett,DAL_PAT,6.166666667,0
"Bennett, Jaylyn",Jaylyn Bennett,ALC_BRA,6,0
"Bennett, Nate",Nate Bennett,NIA_EAG,6.25,0
"Benson, Cameron",Cameron Benson,MIZ_TIG,6.25,0
"Benson, Kobe",Kobe Benson,EKU_COL,5.75,0
"Benson, Shaydon",Shay Benson,NIC_COL,6.5,0
"Bentley, Carter",Carter Bentley,NOR_HUS,6.25,0
"Bentley, Quinn",Quinn Bentley,NOR_WOL,6.166666667,0
"Bentley, Trey",Trey Bentley,USC_UPS,6.083333333,0
"Benton, Braden",Braden Benton,LAM_CAR,5.833333333,0
"Benton, Bradley",Brad Benton,USC_UPS,5.833333333,0
"Benzinger, Derek",Derek Benzinger,SET_PIR,6.083333333,0
"Benzor, Michael",Michael Benzor,DAL_PAT,6.333333333,0
"Beranek, Bryant",Bryant Beranek,MTSU_BLU,6.25,0
"Berch, Elijah",Eli Berch,LOU_BUL,5.916666667,0
"Berg, Andrew",Andrew Berg,ARM_BLA,6,0
"Berg, Aric",Aric Berg,FOR_RAM,6.083333333,0
"Bergamotto, Nick",Nick Bergamotto,SIE_SAI,5.75,0
"Berge, Noah",Noah Berge,WIN_EAG,6.166666667,0
"Bergeron, Nate",Nate Bergeron,STE_LUM,6,0
"Berggren, Austin",Austin Berggren,MIA_RED,6.25,0
"Berghult, Adam",Adam Berghult,DAL_PAT,6.166666667,0
"Bergman, Brayden",Brayden Bergman,BAY_BEA,6.083333333,0
"Bergman, Caleb",Caleb Bergman,BAY_BEA,5.75,0
"Bergman, Carter",Carter Bergman,MIS_BEA,6.166666667,0
"Bergman, Jackson",Jackson Bergman,IU,6.5,0
"Bergren, RJ",RJ Bergren,NIU_HUS,5.916666667,0
"Bergthold, Kincaid",Caid Bergthold,SBU_SEA,6.25,0
"Berini, Jackson",Jackson Berini,COL_CHA,5.833333333,0
"Berkland, Drew",Drew Berkland,NOT_IRI,5.916666667,0
"Bermudez, Derek",Derek Bermudez,JUD,5.75,0
"Bernadina, Rocco",Rocco Bernadina,KS_GF,6.416666667,0
"Bernard, Nolan",Nolan Bernard,USF_BUL,6.166666667,0
"Bernardini, Cristian",Cristian Bernardini,STJ_RED,6.083333333,0
"Berrisford, Max",Max Berrisford,THO_M,6,0
"Berry, Noah",Noah Berry,SAM_BUL,6.416666667,0
"Berry, Tanner",Tanner Berry,UNC_SPA,6,0
"Berryman, Porter",Porter Berryman,BRO_BEA,5.916666667,0
"Bertram, Reid",Reid Bertram,GAR_RUN,6.25,0
"Beruvides, Freddy",Freddy Beruvides,PIT_PAN,6,0
"Berzonski, Josh",Josh Berzonski,VIR_TEC,5.833333333,0
"Berzonski, Nate",Nate Berzonski,MSM_MTN,6.166666667,0
"Bessette, Jackson",Jackson Bessette,PUR_BOI,6,0
"Best, Justin",Justin Best,MAN_JAS,6.333333333,0
"Betances, Edwin",Edwin Betances,LEH_MOU,5.916666667,0
"Betancourt, Rafael",Rafael Betancourt,USF_BUL,5.916666667,0
"Bethel, Nolan",Nolan Bethel,KEN_OWL,6.25,0
"Betza, Heath",Heath Betza,MER_UNI,6,0
"Beuter, Gavin",Gavin Beuter,PUR_BOI,6.333333333,0
"Beverley, John",John Beverley,GEO_PAN,5.916666667,0
"Beverly, Jack",Jack Beverly,UMA_AMH,6.083333333,0
"Beversdorf, Alec",Alec Beversdorf,TEX_BOB,6,0
"Bevis, Blake",Blake Bevis,MSU_BDG,6.333333333,0
"Bevis, Logan",Logan Bevis,TEX_RAI,6.583333333,0
"Bianchina, AJ",AJ Bianchina,PEP_WAV,5.666666667,0
"Bianchina, Vince",Vince Bianchina,GRA_CAN,5.833333333,0
"Bianchini, Max",Max Bianchini,USC_UPS,6.416666667,0
"Bibb, Ryan",Ryan Bibb,NAV_MID,6.166666667,0
"Bickers, Tyler",Tyler Bickers,ARI_WIL,6,0
"Bickett, Brady",Brady Bickett,CHA_BUC,5.833333333,0
"Bicknell, Drake",Drake Bicknell,CSD_TRI,5.916666667,0
"Biddick, Dylan",Dylan Biddick,NEW_PRI,5.833333333,0
"Biddle Jr, Nick",Nick Biddle,HOF_PRI,6.083333333,0
"Biediger, Aaron",Aaron Biediger,NIC_COL,6.166666667,0
"Biehl, Tucker",Tucker Biehl,AKR_ZIP,6.25,0
"Biemiller, Reed",Reed Biemiller,FGCU,6,0
"Bienvenu, Matthew",Matthew Bienvenu,NEW_PRI,6.333333333,0
"Bigby, Paxton",Paxton Bigby,SAL_JAG,6.166666667,0
"Biggs, Dalton",Dalton Biggs,MER_BEA,6.333333333,0
"Bikar, Beny",Beny Bikar,SOU_JAG,5.833333333,0
"Bilka, Ryan",Ryan Bilka,MIA_HUR,6.083333333,0
"Billings, Luke",Luke Billings,TEX_AGG,6.166666667,0
"Billingsley, Chris",Chris Billingsley,MSU_BDG,6.333333333,0
"Billingsley, Ryker",Ryker Billingsley,ALA_LIO,5.833333333,0
"Bilo, Michael",Michael Bilo,WRI_RAI,6.333333333,0
"Bilotto, Nick",Nick Bilotto,DEL_BLU,6.166666667,0
"Bilski, Jack",Jack Bilski,LIT_TRO,6.25,0
"Binderup, Blake",Blake Binderup,TEX_AGG,6.5,0
"Bingaman, Ethin",Ethin Bingaman,AUB_TIG,6.083333333,0
"Bingham, Gunnar",Gunnar Bingham,EKU_COL,6,0
"Bingham, John",Johnny Bingham,EKU_COL,6.25,0
"Bingler, Alex",Alex Bingler,JMU_DUK,6.25,0
"Binnicker, Max",Max Binnicker,WAG_SEA,6.333333333,0
"Birchard, Owen",Owen Birchard,BRY_BUL,5.916666667,0
"Birchmeier, Brady",Brady Birchmeier,BGS_FAL,6.25,0
"Bishop, Brandon",Brandon Bishop,UTS_ROA,5.833333333,0
"Bishop, Jax",Jax Bishop,TEN_VOL,6.166666667,0
"Bishop, Tyler",Tyler Bishop,UNO_MAV,6.166666667,0
"Bissetta, Tristan",Tristan Bissetta,OLE_REB,6.083333333,0
"Bittner, Carson",Carson Bittner,EKU_COL,6.166666667,0
"Bixby, Mason",Mason Bixby,OKL_SOO,6.583333333,0
"Bjorn, Dane",Dane Bjorn,MIZ_TIG,6.083333333,0
"Blachowicz, Gavin",Gavin Blachowicz,NEB,6.333333333,0
"Black Jr., Ryan",Ryan Black,GEO_BUL,6.083333333,0
"Black, Collins",Collins Black,NOR_WOL,6.166666667,0
"Black, Rodric",Rodric Black,STE_LUM,6.25,0
"Black, Sawyer",Sawyer Black,NOR_TAR,6.083333333,0
"Black, Zach",Zach Black,MER_UNI,5.75,0
"Blackman, Parker",Parker Blackman,SAM_BEA,5.833333333,0
"Blackwell, Jake",Jake Blackwell,MCN_COW,6.25,0
"Blackwood, JT",JT Blackwood,ALA_CRI,6.166666667,0
"Blackwood, Rupert",Rupert Blackwood,SOU_JAG,6.25,0
"Blair, Alec",Alec Blair,OKL_SOO,6.5,0
"Blair, Benjamin",Ben Blair,LIB_FLA,6.25,0
"Blair, Brett",Brett Blair,GEO_HOY,6.166666667,0
"Blair, Eli",Eli Blair,FLA_GAT,6.666666667,0
"Blake, Drew",Drew Blake,OKL_COW,6.166666667,0
"Blakely, Jackson",Jackson Blakely,GIT_YEL,6,0
"Blakley, Jackson",Jack Blakley,WAG_SEA,6,0
"Blalack, Jayden",Jayden Blalack,DAL_PAT,5.916666667,0
"Blanchard, Evan",Evan Blanchard,GEO_PAT,5.833333333,0
"Blanchard, Garett",Garett Blanchard,MCN_COW,6.083333333,0
"Blanchet, Adrian",Adrian Blanchet,CAL_HIG,6.333333333,0
"Blanco, Evan",Evan Blanco,TEN_VOL,6,0
"Bland, Cermodrick",Cermodrick Bland,STE_LUM,5.833333333,0
"Bland, Yates",Yates Bland,UNL_REB,6.416666667,0
"Blank, Jackson",Jackson Blank,RIC_OWL,6.166666667,0
"Blanton, Brock",Brock Blanton,EKU_COL,6.333333333,0
"Blasche, Mason",Mason Blasche,SAM_BUL,6.166666667,0
"Blaser, Bryce",Bryce Blaser,ULM_WAR,5.75,0
"Blaszczak, Nick",Nick Blaszczak,GAR_RUN,6,0
"Blauser, Cooper",Cooper Blauser,JAC_GAM,6.083333333,0
"Blazier, Ian",Ian Blazier,SLU_BILL,5.833333333,0
"Blease, Chase",Chase Blease,IWC,6.166666667,0
"Bleeker, Jaron",Jaron Bleeker,IOW_HAW,6.25,0
"Blevins, Bryce",Bryce Blevins,MAR_THU,5.916666667,0
"Bline, Matthew",Matthew Bline,CAL_LAN,6,0
"Block, Brody",Brody Block,UTA_WOL,5.75,0
"Blomquist, Braylen",Braylen Blomquist,WRI_RAI,6,0
"Bloomer, Chase",Chase Bloomer,SOU_COU,5.916666667,0
"Blosser, Hayden",Hayden Blosser,OHI_BOB,6.25,0
"Bludau, Jose",Jose Bludau,IWC,6,0
"Blue, Connor",Connor Blue,CIN_BEA,6.25,0
"Blum, Aaron",Aaron Blum,OHI_BOB,6.25,0
"Blum, Brady",Brady Blum,DEL_BLU,6.083333333,0
"Blythe, Noah",Noah Blythe,NEV_WOL,6.25,0
"Boardman, Colton",Colton Boardman,CAL_MAT,5.75,0
"Boaz, Folger",Folger Boaz,NOR_TAR,6.166666667,0
"Bobb, Coleman",Coleman Bobb,VCU_RAM,6.25,0
"Bobb, Easton",Easton Bobb,THO_M,6,0
"Bocachica, Hiram",Hiram Bocachica,RIC_OWL,5.583333333,0
"Bodin, Jason",Jason Bodin,OKL_SOO,6.25,0
"Boeckmann, Evan",Evan Boeckmann,WRI_RAI,6.083333333,0
"Boehm, Garet",Garet Boehm,RIC_OWL,6.25,0
"Boesel, Carson",Carson Boesel,WAS_HUS,6.416666667,0
"Boever, Cael",Cael Boever,GRA_CAN,6,0
"Boffalo, Matt",Matt Boffalo,CAN_GRI,6,0
"Bogard, Justin",Justin Bogard,WIU_LEA,6.25,0
"Bogdanchik, Gavin",Gavin Bogdanchik,ELO_PHO,6,0
"Bogenpohl, Caden",Caden Bogenpohl,MIS_BEA,6.5,0
"Bohonek, Luke",Luke Bohonek,WIU_LEA,5.833333333,0
"Boice, Aidan",Aidan Boice,UMBC_RET,6.416666667,0
"Boines, Payton Chace",Payton Chace Boines,JAC_TIG,6,0
"Boisvert, David",David Boisvert,DUK_BLU,6.416666667,0
"Boland, Jacob",Jacob Boland,PUR_BOI,6.333333333,0
"Boles, Brady",Brady Boles,TEX_BOB,6,0
"Bolin, Robby",Robby Bolin,KAN_WIL,6.166666667,0
"Bolivar, Saul",Saul Bolivar,CSU_BAK,6,0
"Bollin, Jake",Jake Bollin,VIL_WIL,6,0
"Bolton, Matthew",Matt Bolton,BIN_BEA,6,0
"Bolyard, Tyler",Tyler Bolyard,CAL_HIG,6.083333333,0
"Bonanno, Grayson",Grayson Bonanno,CAL_AGO,6.333333333,0
"Bonaparte, Karson",Karson Bonaparte,JAC_GAM,6,0
"Bond, Krew",Krew Bond,SLU_BILL,5.75,0
"Bond, Owen",Owen Bond,THO_M,6,0
"Bond, Sam",Sam Bond,NOK_NOR,5.833333333,0
"Bonds, Peyton",Peyton Bonds,RUT_SCA,6.416666667,0
"Bonelli, Michael",Michael Bonelli,ALC_BRA,6.25,0
"Bonham, Lucas",Lucas Bonham,CAL_HIG,6.083333333,0
"Bonilla, Robert",Robert Bonilla,UTR_VAQ,6,0
"Bonilla, Sam",Sam Bonilla,WAG_SEA,6.166666667,0
"Bonior, Vance",Vance Bonior,UMA_AMH,6,0
"Bonn, Nick",Nick Bonn,CAL_MUS,6.083333333,0
"Bonn, Preston",Preston Bonn,NOR_WOL,6,0
"Book, Nolan",Nolan Book,TRO_TRJ,6.083333333,0
"Booker, Avery",Avery Booker,QUN_RYL,6.083333333,0
"Booker, Keontay",Avery Booker,QUN_RYL,6.083333333,0
"Boone, Oliver",Oliver Boone,KEN_WIL,6.333333333,0
"Booth, Braden",Braden Booth,MSU_BDG,6.166666667,0
"Borba, Casey",Casey Borba,TEX_LON,6.083333333,0
"Borberg, Ryan",Ryan Borberg,DAL_PAT,6.083333333,0
"Borboa, Logan",Logan Borboa,NCB,6.083333333,0
"Borchardt, Nathan",Nathan Borchardt,EMU_EAG,5.916666667,0
"Bordelon, Joe",Joseph Bordelon,NIC_COL,6.166666667,0
"Borghese, Vincent",Vincent Borghese,RUT_SCA,6.166666667,0
"Borgogno, Ty",Ty Borgogno,LON_DIR,5.916666667,0
"Borho, Reese",Reese Borho,ABI_WIL,6,0
"Borner, Drew",Drew Borner,UNO_MAV,5.833333333,0
"Boroff, Jabe",Jabe Boroff,TRO_TRJ,6,0
"Borrero, Ismael",Ismael Borrero,MER_BEA,6.166666667,0
"Borsari, James",James Borsari,MER_COL1,6.166666667,0
"Boruff, Dalton",Dalton Boruff,EIU_PAN,5.833333333,0
"Bosch, Case",Case Bosch,COA_CHA,6.416666667,0
"Bosch, Ryan",Ryan Bosch,WAK_DEA,6.666666667,0
"Bosley-Smith, Collin",Collin Bosley-Smith,LIP_BIS,6.333333333,0
"Bosse, Ben",Ben Bosse,TAR_TEX,6.083333333,0
"Botelho, Marcus",Marcus Botelho,SIE_SAI,6.416666667,0
"Bott, CJ",CJ Bott,UCLA,6.166666667,0
"Botti, Aidan",Aidan Botti,RHO_RAM,6.25,0
"Bottone, Evan",Evan Bottone,MAR_THU,5.75,0
"Bouchard, Alec",Alec Bouchard,WOF_TER,6.166666667,0
"Bouchard, Brady",Brady Bouchard,BIN_BEA,6.166666667,0
"Bouchard, Tyler",Tyler Bouchard,NAV_MID,6,0
"Bouche, Alex",Alex Bouche,ECU_PIR,6.25,0
"Boudreaux, CJ",CJ Boudreaux,BGS_FAL,6.083333333,0
"Bouknight, Cade",Cade Bouknight,WOF_TER,6,0
"Bouldin, Evan",Evan Bouldin,DEL_BLU,6.166666667,0
"Boully, Bryan",Bryan Boully,FAU_OWL,6.166666667,0
"Bounds, Burkley",Burkley Bounds,KEN_WIL,6.166666667,0
"Bourgeois, Noah",Noah Bourgeois,SOU_RED,6.083333333,0
"Bourque, Tom",Tom Bourque,WM_TRI,6.25,0
"Boushele, Harrison",Harry Boushele,HOU_COU,6.166666667,0
"Bowe, Warren",Warren Bowe,THO_M,6,0
"Bowen, Blake",Blake Bowen,AKR_ZIP,6.166666667,0
"Bowen, Brady",Brady Bowen,AKR_ZIP,6,0
"Bowen, Ethan",Ethan Bowen,STJ_HAW,6.083333333,0
"Bowen, Gavin",Gavyn Bowen,UNL_REB,6.166666667,0
"Bowen, Gavyn",Gavyn Bowen,UNL_REB,6.166666667,0
"Bowen, Karson",Karson Bowen,FLA_GAT,5.916666667,0
"Bowen, Terrance",Terrance Bowen,OKL_COW,6.166666667,0
"Bower, Colton",Colton Bower,WAS_HUS,6,0
"Bowerman, Josh",Josh Bowerman,ALA_LIO,6.25,0
"Bowers, Andrew",Andrew Bowers,CIT_BUL,6.25,0
"Bowery, Eli",Eli Bowery,PRE_BLH,6.25,0
"Bowes, Nathan",Nathan Bowes,SAC_PIO,6,0
"Bowie, Rhys",Rhys Bowie,WAK_DEA,6,0
"Bowker, Austin",Austin Bowker,CSD_TRI,6.25,0
"Bowling, Chet",Chet Bowling,WIN_EAG,6.166666667,0
"Bowling, Koen",Koen Bowling,MSM_MTN,5.916666667,0
"Bowman, Harrison",Harrison Bowman,CEN_MIC,6.083333333,0
"Bowman, Jacob",Jacob Bowman,UNI_WES,6.083333333,0
"Bowman, Kenan",Kenan Bowman,USC_UPS,6.166666667,0
"Bowman, Zach",Zach Bowman,GON_BUL,6,0
"Bowne, Deacon",Deacon Bowne,BUC_BIS,5.916666667,0
"Bowron, Nick",Nick Bowron,CRE_BLU,6.25,0
"Bowyer, Reid",Reid Bowyer,STE_LUM,5.833333333,0
"Box, Cullen",Cullen Box,UTM_SKY,5.916666667,0
"Boyd, Cameron",Cameron Boyd,OHI_BOB,6,0
"Boyd, Carter",Carter Boyd,DEL_HOR,6,0
"Boyd, Carter",Carter Boyd,MUR_RAC,6.083333333,0
"Boyd, Landon",Landon Boyd,AIR_FOR,6,0
"Boyd, Michael",Mikey Boyd,FRE_BUL,6.083333333,0
"Boyd, Reeve",Reeve Boyd,SAN_AZT,6.083333333,0
"Boyd, Zach",Zach Boyd,WM_TRI,6.083333333,0
"Boyer, Carson",Carson Boyer,GON_BUL,6,0
"Boykin, Luke",Luke Boykin,SAM_BUL,6.083333333,0
"Boykin, Robert",Robbie Boykin,PRE_BLH,6.25,0
"Boyle, Gavyn",Gavyn Boyle,SOU_IND16,6.166666667,0
"Boyle, Nick",Nick Boyle,XAV_MUS,6.25,0
"Boyle, Sam",Sam Boyle,SAN_SPA,6,0
"Boyle, Westin",Westin Boyle,PUR_BOI,6.25,0
